75.9098 539.275 32.3905 
75.9167 540.107 32.3846 
75.9107 540.6 32.378 
75.9095 541.504 32.3491 
75.8498 548.942 32.3723 
75.863 550.702 32.3741 
75.8747 548.842 32.3634 
75.8465 546.777 32.3954 
75.8531 547.725 32.3974 
75.8303 551.033 32.37 
75.8606 545.683 32.3411 
75.8582 546.942 32.3615 
75.8744 552.375 32.4121 
75.8564 552.19 32.3468 
75.8861 551.358 32.3604 
75.8624 552.628 32.3385 
75.896 551.758 32.3319 
75.8372 549.397 32.3218 
75.8468 548.433 32.2666 
75.8519 548.825 32.2469 
75.8771 545.983 32.2109 
75.8306 541.85 32.2246 
75.8303 540.074 32.2359 
75.8033 542.017 32.224 
75.7859 542.959 32.2197 
75.7745 540.675 32.2062 
75.7835 545.174 32.2059 
75.7544 547.8 32.196 
75.7415 544.273 32.182 
75.7241 544.783 32.1949 
75.6821 546.182 32.1938 
75.7037 546.242 32.1719 
75.6842 549.843 32.1724 
75.683 551.2 32.1916 
75.6614 548.264 32.1597 
75.6758 547.9 32.1612 
75.6353 547.892 32.1522 
75.6674 549.413 32.1188 
75.6029 546.875 32.1285 
75.6266 541.512 32.1287 
75.5837 539.108 32.1299 
75.5912 542.545 32.1059 
75.5864 541.7 32.1193 
75.5462 542.653 32.1159 
75.5495 545.517 32.0837 
75.5465 548.025 32.0775 
75.5582 545.017 32.0807 
75.5306 543.364 32.0638 
75.5564 540.358 32.0735 
75.5297 541.62 32.0967 
75.5702 546.625 32.1235 
75.5498 550.876 32.1619 
75.5711 552.317 32.1675 
75.5345 555.38 32.1784 
75.5684 557.85 32.1669 
75.5438 554.375 32.0977 
75.5555 549.826 32.0712 
75.5243 549.4 32.0537 
75.5306 553.025 32.0548 
75.5111 550.325 32.0481 
75.5387 546.355 32.0245 
75.5609 547.533 32.0329 
75.5198 545.835 32.0383 
75.5108 545.633 32.0354 
75.4661 545.628 32.0573 
75.4895 548 32.0795 
75.4604 553.14 32.1003 
75.4781 551.667 32.0314 
75.4511 546.289 31.995 
75.4994 545.667 32.0402 
75.4433 544.339 32.0961 
75.4643 545.083 32.1314 
75.4202 544.959 32.1462 
75.4325 544.008 32.1953 
75.3548 543.192 32.1909 
75.3806 541.752 32.1764 
75.3242 537.05 32.1335 
75.3359 538.686 32.1015 
75.3353 536.625 32.0943 
75.2804 538.537 32.0803 
75.2744 539.317 32.0432 
75.2579 540.702 32.0217 
75.2534 537.95 32.0105 
75.1991 538.347 32.0063 
75.2213 535.208 31.9952 
75.1811 539.57 31.9883 
75.2039 541.492 31.9967 
75.1673 541.132 31.9969 
75.1877 538.95 31.9962 
75.1385 537.107 31.9873 
75.1913 540.283 31.9856 
75.1616 539.413 31.9799 
75.1877 539.867 31.9841 
75.1676 538.233 31.9642 
75.1502 541.05 31.9493 
75.1331 542.525 31.9481 
75.1505 536.413 31.9492 
75.1445 539.483 31.9493 
75.143 540.099 31.9545 
75.1232 539 31.9302 
75.0782 539.364 31.8808 
75.1028 539.558 31.8679 
75.1298 539.455 31.8179 
75.1097 538.5 31.8108 
75.1154 535.579 31.8109 
75.0755 538.642 31.7963 
75.0704 540.248 31.7419 
75.0494 540.625 31.736 
75.0257 542.223 31.717 
75.014 536.85 31.7006 
74.9903 534.025 31.6477 
74.9762 533.645 31.6245 
74.9858 539.017 31.5841 
74.9726 539.132 31.558 
74.9411 541.042 31.5231 
74.9468 540.248 31.4853 
74.9192 540.25 31.4927 
74.9084 538 31.4329 
74.9057 541.475 31.4218 
74.9309 540.942 31.4204 
74.9099 545.342 31.4138 
74.9006 539.157 31.3792 
74.8823 542.008 31.3491 
74.8523 545.488 31.3324 
74.8667 539.217 31.3372 
74.8466 540.463 31.325 
74.8271 539.092 31.2935 
74.8355 542.19 31.2977 
74.8415 542.058 31.3165 
74.8376 542.092 31.3459 
74.8226 543.165 31.3078 
74.8154 541.192 31.279 
74.7929 539.818 31.2526 
74.7779 539.333 31.2453 
74.7629 538.058 31.2323 
74.7443 541.108 31.1933 
74.7443 537.562 31.2114 
74.7689 535.058 31.2177 
74.7602 539.719 31.2117 
74.7449 543.125 31.2262 
74.7275 543.818 31.1736 
74.7059 541.083 31.134 
74.7032 540.372 31.1014 
74.7131 544.625 31.0912 
74.7284 544.471 31.1037 
74.7038 538.35 31.1148 
74.6747 539.57 31.1028 
74.6867 540.24 31.0938 
74.6798 540.458 31.0902 
74.6645 541.223 31.0763 
74.6486 543 31.0637 
74.6216 538.008 31.0536 
74.6213 540.008 31.0538 
74.5922 538.554 31.0489 
74.5889 539.892 31.0399 
74.5709 545.702 31.0422 
74.5688 545.333 31.0307 
74.5742 541.554 31.0271 
74.537 540.483 31.0325 
74.5181 539.628 31.0285 
74.5124 537.242 31.0168 
74.5019 542.091 31.0151 
74.4896 540.75 31.0198 
74.4884 544.421 31.009 
74.4959 540.675 31.0086 
74.4782 538.85 31.0083 
74.4614 539.182 31.0053 
74.4551 540.483 30.9924 
74.4596 538.421 31.0032 
74.4623 541.383 30.9985 
74.4758 545.603 31.0005 
74.4644 544.558 31.0023 
74.4617 546.769 30.9984 
74.447 542.125 30.9945 
74.4341 540.463 30.9913 
74.4059 541.883 30.9842 
74.4302 543.479 30.9908 
74.429 538.558 30.9798 
74.4359 539.992 30.972 
74.4071 540.483 30.9744 
74.3834 538.43 30.9676 
74.3882 540.342 30.9452 
74.3624 547.692 30.9086 
74.354 544.893 30.9038 
74.3477 542.808 30.9134 
74.318 539.595 30.9139 
74.3051 539.6 30.9047 
74.2952 540.43 30.8885 
74.2733 543.083 30.8703 
74.2577 543.231 30.8705 
74.2622 542.025 30.8842 
74.2751 540.686 30.8923 
74.2535 541.683 30.8754 
74.2553 541.719 30.863 
74.2478 538.825 30.8638 
74.2724 544.207 30.8578 
74.2364 546.392 30.8611 
74.2331 542.736 30.8487 
74.237 539.725 30.8389 
74.2454 544.917 30.8538 
74.2298 548.458 30.845 
74.2304 547.225 30.8336 
74.2427 546.512 30.8209 
74.2361 541.833 30.8165 
74.2253 539.587 30.8128 
74.2058 541.05 30.8037 
74.1899 541.512 30.7923 
74.1806 541.075 30.7932 
74.1998 542.818 30.7934 
74.2151 541.042 30.804 
74.2043 539.314 30.7962 
74.2169 542.008 30.8599 
74.2181 544 30.9106 
74.1944 547.442 30.9643 
74.1743 542.05 31.0151 
74.1398 543.108 30.9865 
74.1536 548.405 31.0087 
74.1446 548.6 31.0375 
74.1518 542.35 31.0637 
74.1593 545.983 31.0845 
74.1629 543.525 31.0862 
74.1536 544.231 31.0612 
74.1401 543.892 31.0597 
74.1053 541.281 31.0685 
74.0672 544.042 31.0596 
74.0777 544.669 31.0698 
74.0777 540.658 31.0684 
74.0624 547.81 31.0793 
74.0402 548.742 31.0783 
74.051 549.769 31.0715 
74.0732 545.683 31.0906 
74.0579 545.281 31.0922 
74.0546 548.867 31.0898 
74.0453 548.231 31.0989 
74.06 548.292 31.1163 
74.0561 546.545 31.1036 
74.0369 545.397 31.1083 
74.0156 546.317 31.0994 
74.0162 548.802 31.0884 
73.9967 545.65 31.0755 
73.9919 546.521 31.0738 
73.9775 545.575 31.0742 
73.9835 545.694 31.063 
73.9907 546.5 31.0663 
73.9787 546.479 31.059 
73.9766 548.608 31.0677 
73.9493 544.628 31.0462 
73.9349 545.75 31.0497 
73.9385 546.157 31.0503 
73.925 548.067 31.0555 
73.9184 548.81 31.0645 
73.9319 544.125 31.0706 
73.9436 545.471 31.0668 
73.9511 546.8 31.0908 
73.9598 545.933 31.0851 
73.9559 545.017 31.0798 
73.9646 547.958 31.0869 
73.9415 546.603 31.0726 
73.9463 545.942 31.0542 
73.9295 547.281 31.0538 
73.9394 546.908 31.0554 
73.9397 548.372 31.063 
73.9316 544.767 31.0596 
73.937 548 31.0658 
73.9196 544.092 31.043 
73.8992 544.967 31.0383 
73.9064 547.425 31.0397 
73.9319 541 31.065 
73.9034 541.883 31.0896 
73.868 546.298 31.142 
73.8653 547.317 31.2399 
73.8704 548.442 31.4051 
73.8596 548.355 31.6135 
73.8662 544.708 31.669 
73.8599 544 31.7198 
73.8683 545.383 31.7297 
73.8695 548.223 31.7953 
73.8467 549.367 31.8588 
73.8353 544.669 31.8046 
73.838 547.142 31.8508 
73.8317 546.388 31.9028 
73.8449 543.975 31.8935 
73.8491 545.62 31.8957 
73.8296 548.05 31.8939 
73.8176 547.628 31.8828 
73.8104 549.617 31.8997 
73.802 550.38 31.9113 
73.7984 546.275 31.9085 
73.8002 545.55 31.9153 
73.8011 546.306 31.9043 
73.7975 546.508 31.8686 
73.8068 548.289 31.8813 
73.7921 549.467 31.9177 
73.7987 546.851 31.9329 
73.7903 542.392 31.9097 
73.7999 548.248 31.9207 
73.7885 546.975 31.9048 
73.796 545.223 31.8986 
73.7897 546.258 31.8986 
73.7882 547.289 31.8732 
73.7843 547.042 31.875 
73.7972 544.727 31.9077 
73.7894 546.042 31.8972 
73.7915 546.413 31.8822 
73.7618 544.708 31.8832 
73.7537 544.455 31.876 
73.7474 545.008 31.8961 
73.7678 541.592 31.9206 
73.7552 547.967 31.9202 
73.7594 545.583 31.9093 
73.7489 543.264 31.8992 
73.7405 544.7 31.8902 
73.7426 542.298 31.894 
73.7534 539.075 31.8914 
73.7795 544.612 31.9201 
73.7339 543.842 31.9138 
73.7249 543.116 31.8773 
73.7282 540.325 31.8949 
73.7384 543.14 31.9076 
73.7186 541.425 31.8959 
73.7456 540.017 31.8818 
73.73 541.967 31.8673 
73.7282 543.826 31.8734 
73.7207 545.875 31.8606 
73.721 540.417 31.8385 
73.7151 542.479 31.8446 
73.7072 537.917 31.8263 
73.7078 541.364 31.815 
73.7159 541.8 31.8333 
73.7139 541.248 31.8865 
73.7273 542.308 31.8968 
73.7201 543.934 31.8828 
73.7027 537.45 31.8486 
73.7117 542.331 31.8362 
73.6931 542.35 31.7895 
73.7042 541.438 31.7906 
73.7051 541.783 31.7497 
73.6865 540.942 31.6608 
73.6685 541.05 31.6516 
73.6619 544.488 31.6487 
73.658 544.1 31.6421 
73.664 545.242 31.6785 
73.6577 543.95 31.6909 
73.6559 539.583 31.6761 
73.6586 539.802 31.643 
73.6589 539.033 31.6011 
73.6847 539.636 31.6542 
73.6943 538.108 31.7059 
73.7201 539.132 31.7419 
73.712 540.167 31.7694 
73.7084 540.041 31.7167 
73.6925 543.208 31.6963 
73.709 541.025 31.6795 
73.6985 542.275 31.6151 
73.709 545.405 31.6308 
73.7084 542.283 31.6852 
73.742 541.57 31.7437 
73.7387 542.167 31.7453 
73.7267 544.909 31.7378 
73.7303 541.405 31.7247 
73.7189 539.283 31.7023 
73.6904 539.215 31.6586 
73.6952 542.925 31.608 
73.7177 539.207 31.6561 
73.7072 543.158 31.6322 
73.7084 541.149 31.5899 
73.7003 538.933 31.5782 
73.6979 538.785 31.5702 
73.7096 537.542 31.5663 
73.7117 540.281 31.5949 
73.6967 538.35 31.5955 
73.6847 539.174 31.5721 
73.6736 537.583 31.5393 
73.6772 539.736 31.5222 
73.6496 538.842 31.4842 
73.6469 538.298 31.4587 
73.6226 542.742 31.4586 
73.6322 541.4 31.4295 
73.6172 542.893 31.3899 
73.6139 542.05 31.3686 
73.6082 535.95 31.3399 
73.6268 540.058 31.3552 
73.6274 538.752 31.3715 
73.6307 538.2 31.3508 
73.6403 542.645 31.3382 
73.6295 545.242 31.3146 
73.6469 537.025 31.2925 
73.6196 536.742 31.3047 
73.6544 538.719 31.3467 
73.6565 540.642 31.4001 
73.67 541.496 31.4472 
73.6475 540.117 31.4035 
73.6715 539.281 31.4475 
73.6658 540.2 31.4287 
73.6529 538.883 31.3733 
73.6376 538.876 31.3721 
73.646 539.575 31.3868 
73.6415 537.909 31.3616 
73.637 533.583 31.3478 
73.6424 538.645 31.3439 
73.6526 535.425 31.337 
73.6523 530.868 31.3403 
73.6592 537.567 31.3543 
73.6817 538.529 31.3384 
73.6667 537.65 31.3297 
73.6781 536.124 31.3211 
73.6538 534.95 31.3039 
73.6406 534.545 31.3022 
73.6148 538.333 31.2444 
73.6211 539.331 31.233 
73.6286 544.825 31.2332 
73.6298 538.733 31.225 
73.6166 537.074 31.1821 
73.6301 536 31.1868 
73.6202 533.364 31.1925 
73.6298 537.8 31.2056 
73.6301 539.438 31.2015 
73.6358 537.117 31.1735 
73.6163 535.331 31.1488 
73.5953 537.35 31.1251 
73.6154 534.777 31.1113 
73.6139 534.767 31.1175 
73.6238 536.372 31.1303 
73.6142 535.733 31.14 
73.6073 543.223 31.2236 
73.6088 539.233 31.3621 
73.637 535.868 31.629 
73.6118 533.217 31.8026 
73.616 532.694 31.8358 
73.6253 534.908 31.9009 
73.6139 537.842 31.943 
73.622 538.149 31.9535 
73.6412 538.133 31.9648 
73.6349 537.165 31.9975 
73.6478 532.608 32.0516 
73.6487 531.686 32.1036 
73.6577 538.25 32.1829 
73.6505 538.405 32.2221 
73.643 536.942 32.2589 
73.6694 537.893 32.2482 
73.6553 534.733 32.2475 
73.6682 536.488 32.2726 
73.6727 536.208 32.316 
73.6613 537.174 32.2989 
73.6385 535.85 32.2795 
73.6484 533.521 32.2947 
73.6442 534.15 32.2993 
73.6382 537.183 32.2943 
73.6247 539.231 32.3063 
73.6412 537.533 32.2995 
73.6244 532.264 32.2897 
73.6307 530.233 32.308 
73.6139 535.083 32.3287 
73.6184 533.983 32.3803 
73.6385 532.752 32.3991 
73.6148 533.267 32.414 
73.6286 532.372 32.3784 
73.6277 533.567 32.3785 
73.6229 534.397 32.3811 
73.586 534.2 32.3447 
73.5707 534.504 32.3275 
73.5782 535.392 32.2981 
73.5611 537.174 32.3043 
73.5596 534.775 32.3383 
73.5542 534.542 32.4446 
73.5809 538.215 32.5928 
73.5797 533.575 32.5881 
73.5872 534.372 32.6064 
73.5881 534.433 32.5912 
73.5992 529.223 32.6547 
73.5899 530.917 32.6817 
73.586 532.86 32.7471 
73.6043 532.625 32.7985 
73.5941 533.496 32.8126 
73.595 527.775 32.7856 
73.6127 531.438 32.8869 
73.6157 529.225 32.9716 
73.6322 530.769 33.0173 
73.6136 533.525 33.0231 
73.6379 530.653 32.9927 
73.6421 532.742 32.9953 
73.637 531.041 33.0114 
73.6274 535.678 33.0476 
73.6406 537.325 33.0216 
73.6235 533.347 33.0428 
73.6313 530.892 33.0736 
73.6505 531.537 33.0456 
73.6358 534.375 33.0703 
73.6439 532.455 33.1283 
73.6262 531.9 33.1355 
73.6232 533.14 33.1075 
73.6172 529.983 33.1368 
73.6181 527.934 33.1375 
73.6196 530.5 33.1402 
73.6226 530.455 33.1056 
73.6244 531.183 33.111 
73.6112 527.917 33.1117 
73.6133 532.917 33.1287 
73.6037 528.43 33.161 
73.5818 529.917 33.1111 
73.577 533.458 33.1012 
73.5782 533.653 33.0301 
73.5683 529.333 33.006 
73.5872 528.57 32.9899 
73.5686 528.967 32.9754 
73.5824 533.198 32.9937 
73.5746 538.292 32.9941 
73.5758 536.975 32.9851 
73.5707 537.092 32.9667 
73.5806 531.785 32.9879 
73.5677 532.892 32.9669 
73.5749 533.818 32.9496 
73.5644 530.183 32.9366 
73.6031 531.421 32.9797 
73.6025 524.567 32.9695 
73.6139 528 33.0085 
73.6001 532.917 33.0034 
73.6118 533.208 33.0064 
73.5812 530.793 33.0486 
73.6034 531.575 33.0744 
73.5992 530.612 33.1344 
73.5899 534.2 33.167 
73.5863 535.38 33.1869 
73.5779 531.867 33.1799 
73.5743 527.207 33.2048 
73.5752 530.383 33.2156 
73.5719 528.165 33.1755 
73.5608 530.175 33.195 
73.5641 532.198 33.23 
73.5611 531.325 33.2268 
73.5695 532.19 33.2334 
73.5572 528.375 33.2323 
73.5767 530.397 33.2486 
73.5731 530.733 33.2573 
73.5848 528.217 33.2436 
73.5524 532.388 33.2272 
73.5326 533.383 33.2081 
73.5101 534.116 33.23 
73.5173 530.208 33.2481 
73.541 529.207 33.2554 
73.5224 532.35 33.2204 
73.5413 531.397 33.2373 
73.5359 534.633 33.2205 
73.5185 535.058 33.2111 
73.5128 536.533 33.2003 
73.5179 537.017 33.1647 
73.4879 531.608 33.1383 
73.514 530.876 33.1576 
73.5128 535.133 33.1839 
73.5311 537.504 33.1956 
73.5062 532.767 33.209 
73.5125 532.633 33.2351 
73.5089 533.579 33.2415 
73.5068 531.883 33.2506 
73.5053 535.19 33.2897 
73.5131 536.35 33.2763 
73.5242 535.868 33.3448 
73.5254 535.758 33.3585 
73.5329 533.099 33.3701 
73.5383 533.275 33.4456 
73.562 534.669 33.5074 
73.5485 536.842 33.5254 
73.5575 537.074 33.4616 
73.5224 533.308 33.4195 
73.5422 533.463 33.4252 
73.5263 535.717 33.4386 
73.541 535.86 33.4393 
73.535 535.275 33.5012 
73.5734 534.633 33.5666 
73.5698 536.107 33.4771 
